Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
10;0;0;190324;368930;178027;79999;298655;62;152;374;0;266;29;1;0;227;0;49;0;4;0;12;3;2;198;75;54;36;0;0;9;0;0;49;0;0;0;0;0;1;1;5;4;12;31;15;583775;203921;144523;0;591145;0;0;16818;10061657201;0;197259;9639;50992;0;
11;0;0;190324;368930;178027;79999;298652;414;766;4387;0;354;79;16;0;227;0;140;22;1328;0;3401;6;10;407;137;58;26;0;1;135;0;0;3;0;0;0;0;0;3;8;6;6;10;15;22;591436;201621;147237;0;590051;0;0;16882;10061037983;0;195057;9639;53195;0;
12;0;0;190324;368930;178027;79999;298652;748;921;3391;0;1120;115;20;0;203;0;245;23;1067;0;2267;8;19;720;236;130;35;0;0;182;0;0;0;0;0;0;0;0;0;3;6;11;9;31;13;580965;203832;146800;0;589579;0;0;20502;10061037865;0;195153;9639;53101;0;
13;0;0;190324;368930;178027;79999;298652;1364;2677;9519;0;625;111;43;0;171;0;238;212;3682;0;8478;9;11;969;242;239;40;0;0;218;0;0;2;0;0;0;0;0;0;1;2;4;21;33;20;592095;201210;147957;0;590392;0;0;19152;10060426253;0;193153;9639;55101;0;
14;0;0;190324;368930;178027;79999;298651;394;820;2436;0;1275;111;16;0;118;0;313;34;607;0;1176;7;23;1214;264;388;75;0;0;299;0;0;0;0;0;0;0;0;1;0;1;6;28;45;26;578783;203680;147613;0;585810;0;0;36294;10060704515;0;193936;9639;54319;0;
15;0;0;190324;368930;178027;79999;298647;1278;2498;7900;0;853;127;32;0;88;0;300;272;2668;0;7336;9;63;1573;259;549;102;1;2;433;0;0;5;0;0;1;0;0;3;1;1;5;34;54;30;589562;201715;148413;0;589388;0;0;20478;10060448947;0;193206;9639;55049;0;
16;0;0;190324;368930;178027;79999;298638;912;1369;3935;0;1445;134;26;0;52;0;424;106;1611;0;2418;20;152;2229;323;557;191;0;7;728;0;0;5;0;0;4;0;0;5;1;2;12;46;65;41;576240;203130;147930;0;583313;0;0;27546;10060687755;0;193906;9639;54349;0;
17;0;0;190324;368930;178027;79999;298625;1127;2550;6522;0;1031;123;37;0;55;0;374;363;2397;0;5819;25;246;2972;460;678;329;1;16;1044;0;0;6;0;0;8;0;0;5;0;1;28;47;79;50;585853;201522;148575;0;585308;0;0;43166;10060513357;0;193308;9639;54947;0;
18;0;0;190324;368930;178027;79999;298595;561;1201;3093;0;1350;94;19;0;50;0;330;157;1016;0;1839;56;348;3872;619;842;410;5;23;1458;0;0;13;0;0;23;0;0;7;1;0;66;76;74;45;570100;202947;148156;0;576393;0;0;25890;10060973739;0;194692;9639;53563;0;
19;0;0;190324;368930;178027;79999;298548;816;2087;3273;0;1044;84;34;0;67;0;411;443;1683;0;2410;96;486;4537;657;943;507;16;53;1836;0;0;27;0;0;30;0;0;17;4;7;155;88;66;40;578368;200705;148307;0;577764;0;0;32438;10060953271;0;194558;9639;53697;0;
20;0;0;190324;368929;178027;79999;298439;829;1748;2551;0;1325;110;35;0;83;0;361;298;991;0;1925;150;654;4823;746;954;567;21;70;2269;0;2;20;0;1;95;0;0;14;6;9;255;136;92;42;563927;202438;148047;0;568041;0;0;29416;10061199545;0;195314;9639;52941;0;
21;0;0;190324;368929;178027;79999;298311;666;1754;2315;0;1154;82;26;0;141;0;445;431;760;0;1696;175;781;4736;788;913;604;31;104;2502;0;2;9;0;0;123;0;0;5;5;10;443;163;141;48;567378;200107;147965;0;566403;0;0;33588;10061335035;0;195674;9639;52582;0;
22;0;0;190324;368929;178027;79999;298118;501;1496;1608;0;1203;83;25;0;250;0;255;304;522;0;963;212;896;4569;740;990;613;43;148;2716;0;0;10;0;0;188;0;0;5;6;30;626;206;228;44;554140;200633;147547;0;556854;0;0;55776;10061598401;0;196433;9639;51823;0;
23;0;0;190324;368926;178026;79999;297789;567;1543;1339;0;1039;38;30;0;295;0;312;344;439;0;952;198;954;4259;687;893;603;58;169;2700;1;0;4;0;3;326;0;0;3;10;42;791;244;297;71;556195;198910;147227;0;555406;0;0;35848;10061924049;0;197413;9639;50843;0;
24;0;0;190323;368914;178021;79997;297342;408;1323;903;0;1003;60;11;0;453;0;267;143;234;0;463;195;954;3638;616;850;520;56;154;2426;0;2;4;1;12;446;0;0;1;14;55;1052;282;407;92;544741;199240;146916;0;546418;0;0;36090;10061980529;0;197297;9639;50959;0;
25;0;0;190321;368906;178014;79996;296704;364;1300;916;0;908;48;12;0;478;0;233;218;276;0;407;205;934;3175;607;826;407;50;184;2198;0;0;0;2;8;637;0;0;1;24;123;1327;325;557;194;544936;197236;146475;0;546131;0;0;36560;10062180607;0;198027;9639;50229;0;
26;0;0;190320;368892;178005;79991;295785;521;1158;746;0;738;45;24;0;471;0;182;176;214;0;575;180;902;2583;564;829;319;50;158;1794;1;2;7;1;14;911;0;0;8;37;198;1611;412;632;270;538355;197936;146598;0;538372;0;0;41904;10062253577;0;198070;9639;50186;0;
27;0;0;190312;368865;177991;79981;294611;354;1013;692;0;666;32;14;0;457;0;155;172;165;0;398;176;844;2105;493;804;284;51;147;1481;1;0;8;8;27;1165;0;0;9;51;265;1985;528;727;356;536761;196352;145792;0;538478;0;0;40852;10062497893;0;198878;9639;49378;0;
28;0;0;190302;368818;177960;79975;293066;231;856;423;0;618;33;6;0;388;0;116;71;85;0;193;165;815;1652;455;864;265;46;149;1179;0;2;16;10;46;1533;0;1;12;64;401;2146;573;774;383;533218;196482;145843;0;533535;0;0;39898;10062595053;0;198996;9639;49260;0;
29;0;0;190285;368764;177928;79956;291158;202;653;432;0;569;15;6;0;367;0;86;69;56;0;119;137;721;1329;420;810;232;44;138;951;0;2;16;17;54;1898;0;0;10;83;478;2229;650;887;437;530782;195302;145306;0;533300;0;0;43632;10062926185;0;200127;9639;48129;0;
30;0;0;190256;368684;177881;79931;289045;211;645;464;0;578;24;7;0;337;0;82;35;76;0;181;118;680;946;372;711;273;31;121;647;0;1;11;29;80;2103;0;0;10;121;582;2240;697;872;565;529560;195864;145592;0;530142;0;0;42532;10063172255;0;200871;9639;47385;0;
31;0;0;190220;368562;177807;79890;286636;130;488;505;0;570;8;5;0;275;0;56;33;66;0;110;93;619;772;364;682;219;21;127;560;0;3;8;36;122;2402;0;0;7;143;669;2059;735;885;582;527091;194506;144780;0;529532;0;0;46286;10063390083;0;201523;9639;46734;0;
32;0;0;190171;368412;177722;79838;284252;168;516;501;0;592;17;2;0;300;0;35;26;78;0;135;76;556;570;339;616;222;22;108;400;0;2;4;49;150;2379;0;0;5;161;683;1793;690;917;537;527385;195588;145253;0;528336;1;0;47316;10063443647;0;201650;9639;46607;0;
33;0;0;190127;368259;177638;79790;281835;283;617;613;0;652;19;8;0;322;0;39;22;99;0;352;65;468;469;251;554;209;25;89;323;0;1;5;44;153;2412;0;0;5;125;727;1497;654;918;495;524744;193998;144643;0;527493;0;0;51002;10063686269;0;202269;9638;45989;0;
34;0;0;190069;368109;177552;79752;279540;219;514;622;0;706;28;4;0;280;0;30;15;149;0;143;54;381;436;241;518;213;21;77;240;0;2;13;58;150;2286;0;0;9;142;758;1244;597;868;488;526054;194871;145340;0;527233;1;0;52372;10063777743;0;202696;9638;45562;0;
35;0;0;190020;367971;177478;79719;277532;177;505;786;0;831;38;1;0;285;0;37;10;91;0;175;41;333;365;198;431;155;12;67;181;0;1;3;49;138;2006;0;0;2;143;737;1001;579;825;389;522396;194131;144390;0;525967;0;0;94916;10063966677;0;203233;9638;45025;0;
36;0;0;189970;367806;177384;79680;275810;222;511;926;0;944;41;4;0;250;0;31;6;169;0;214;27;281;345;202;392;185;9;53;110;0;2;6;50;165;1716;0;0;6;142;720;787;583;830;346;525485;194771;145222;0;526732;0;0;52332;10064200581;0;204064;9638;44194;0;
37;0;0;189927;367649;177308;79648;274363;257;501;987;0;1063;51;5;0;278;0;29;7;148;0;164;28;221;368;172;382;171;12;37;102;1;0;7;43;157;1441;0;0;6;95;676;652;517;870;322;521168;193628;144757;0;525181;0;0;57212;10064307733;0;204187;9638;44071;0;
38;0;0;189885;367517;177253;79614;273095;377;627;1240;0;1067;39;4;0;285;0;43;17;372;0;417;20;198;417;167;378;158;8;38;59;2;3;7;42;132;1259;0;0;9;105;616;504;445;800;263;524348;194676;145044;0;526334;1;0;58000;10064295407;0;204158;9638;44100;0;
39;0;0;189849;367379;177201;79584;272147;375;822;1177;0;1160;64;6;0;251;0;54;14;302;0;523;16;165;437;179;457;146;6;21;38;0;11;12;36;136;931;0;2;17;115;609;394;408;734;302;521827;193933;144709;0;524931;1;0;106188;10064338269;0;204257;9638;44001;0;
40;0;0;189812;367259;177162;79561;271393;655;883;1359;0;980;53;21;0;236;0;58;32;660;0;857;13;147;544;209;356;182;0;22;43;0;2;4;37;120;749;0;0;5;62;535;323;332;723;230;524021;194357;145009;0;525837;0;0;112188;10064354245;0;204381;9638;43877;0;
41;0;0;189792;367141;177118;79543;270819;473;889;1273;0;979;45;8;0;216;0;83;30;446;0;828;18;148;625;207;414;149;1;21;7;0;7;5;20;118;564;0;0;10;58;461;279;324;637;226;521098;193863;144631;0;524743;0;0;63008;10064352837;0;204287;9638;43971;0;
42;0;0;189776;367043;177083;79528;270385;732;973;1773;0;872;46;15;0;188;0;71;43;919;0;1324;8;112;630;242;407;209;0;10;16;1;3;5;16;98;428;0;0;6;47;421;227;326;604;246;523377;194308;145256;0;525329;0;0;64858;10064255181;0;203958;9638;44300;0;
43;0;0;189751;366943;177048;79515;270027;668;1035;1222;0;771;33;22;0;144;0;101;29;845;0;980;7;115;720;286;497;229;0;7;24;0;2;1;25;99;357;0;1;1;46;358;239;264;543;199;521092;193822;144641;0;524446;0;0;61218;10064441331;0;204517;9638;43741;0;
44;0;0;189738;366865;177022;79504;269759;827;887;1187;0;710;29;21;0;183;0;68;56;809;0;1025;8;115;727;364;518;289;0;3;7;1;4;6;13;77;259;0;1;9;42;300;212;248;493;203;523046;194537;144888;0;524997;0;0;64078;10064341071;0;204180;9638;44078;0;
45;0;0;189720;366811;177001;79498;269579;358;589;906;0;651;21;12;0;129;0;79;31;413;0;517;10;100;822;430;643;355;0;4;18;1;1;9;18;54;172;0;0;8;23;280;232;230;471;195;521490;193869;144631;0;524523;0;0;67918;10064371545;0;204267;9638;43991;0;
46;0;0;189708;366767;176991;79493;269429;547;687;886;0;542;30;16;0;137;0;92;49;516;0;738;25;110;753;501;729;453;0;4;14;0;3;8;12;43;142;0;1;8;20;245;276;187;438;157;523001;194161;145021;0;525158;0;0;67250;10064221793;0;203709;9638;44549;0;
47;0;0;189700;366726;176981;79490;269323;457;529;422;0;460;15;11;0;112;0;64;35;196;0;515;14;103;702;532;722;538;0;1;17;0;2;11;8;39;99;0;2;7;15;208;321;208;445;165;521460;193905;144768;0;524083;0;0;67768;10064282809;0;203875;9638;44383;0;
48;0;0;189696;366695;176972;79485;269243;379;582;512;0;416;18;12;0;119;0;67;66;361;0;414;9;94;660;524;746;610;1;1;14;0;2;5;4;31;76;0;0;4;22;160;363;190;420;162;522225;194260;144846;0;524711;0;0;74958;10064140077;0;203437;9638;44821;0;
49;0;0;189691;366667;176967;79483;269186;215;380;338;0;377;10;5;0;118;0;73;37;144;0;169;19;109;679;569;714;603;0;5;18;0;1;13;5;27;48;0;1;9;11;144;412;215;398;182;521444;193817;144834;0;523696;0;0;73668;10064174901;0;203591;9638;44667;0;
50;0;0;189688;366636;176962;79483;269149;319;496;398;0;399;17;16;0;98;0;71;56;260;0;296;19;99;562;606;679;638;0;0;12;0;2;9;3;27;32;0;4;5;12;151;510;202;423;197;521269;194291;144900;0;524040;0;0;140452;10064109139;0;203356;9638;44902;0;
51;0;0;189683;366614;176958;79481;269122;432;505;366;0;349;11;16;0;132;0;85;44;184;0;482;23;104;482;538;610;510;1;3;18;1;1;13;5;19;24;0;3;3;15;132;575;252;410;198;521477;193947;144805;0;523575;0;0;73456;10064172169;0;203471;9638;44787;0;
52;0;0;189683;366602;176953;79481;269101;317;446;324;0;344;12;17;0;121;0;54;52;123;0;364;17;113;412;480;581;432;0;0;14;0;2;8;0;11;17;0;1;4;10;110;592;285;458;225;521506;194037;144816;0;523955;0;0;74100;10064218505;0;203403;9638;44855;0;
53;0;0;189683;366591;176952;79481;269082;204;342;337;0;329;13;6;0;113;0;49;29;96;0;248;17;119;388;451;519;312;0;2;25;0;0;7;0;9;16;0;2;3;10;86;625;326;529;301;521147;193840;144791;0;523516;0;0;75914;10064139759;0;203306;9638;44952;0;
54;0;0;189683;366584;176952;79481;269063;231;378;395;0;390;10;10;0;130;0;60;53;113;0;238;16;98;302;367;426;265;1;1;15;0;1;8;0;7;15;0;0;4;17;93;614;372;535;330;520873;194188;144875;0;523568;0;0;81784;10064279311;0;203692;9638;44566;0;
55;0;0;189683;366579;176952;79481;269047;215;350;357;0;388;9;13;0;134;0;30;34;96;0;218;17;95;286;346;422;198;0;3;20;0;1;7;0;3;13;0;2;3;15;89;664;437;672;384;520947;193895;144785;0;523214;0;0;81416;10064361801;0;203955;9638;44303;0;
56;0;0;189683;366576;176952;79480;269027;148;285;427;0;481;20;2;0;119;0;52;19;55;0;112;16;104;277;316;428;178;0;2;11;0;1;14;0;1;13;0;2;7;16;101;645;516;674;439;520316;194048;144681;0;522702;0;0;85064;10064534161;0;204388;9638;43870;0;
57;0;0;189683;366574;176952;79479;269011;220;406;454;0;494;27;8;0;142;0;49;43;76;0;241;16;96;276;342;381;151;0;2;25;1;3;5;0;1;13;0;1;3;15;101;598;500;692;507;521398;193912;144631;0;523262;0;0;83380;10064472499;0;204297;9638;43961;0;
58;0;0;189683;366568;176950;79478;268988;151;341;522;0;566;22;10;0;113;0;42;14;52;0;195;9;88;279;326;327;141;0;4;13;1;1;7;0;5;14;0;1;9;17;88;641;556;662;556;520452;194069;144800;0;522980;0;0;84284;10064569355;0;204570;9638;43688;0;
59;0;0;189681;366566;176950;79477;268964;235;515;597;0;616;21;3;0;158;0;30;36;177;0;306;10;100;272;281;310;141;0;0;0;0;2;9;2;2;19;0;0;5;10;84;589;480;700;549;521222;193835;144697;0;523211;0;0;89046;10064651831;0;204735;9638;43523;0;
60;0;0;189681;366566;176950;79477;268938;114;255;623;0;675;24;4;0;134;0;29;9;48;0;69;7;83;269;198;290;110;0;0;3;1;1;9;0;0;18;0;0;8;10;102;550;513;619;496;519918;193964;144467;0;522765;0;0;88658;10064632703;0;204614;9638;43644;0;
61;0;0;189681;366563;176949;79477;268913;232;435;742;0;696;31;5;0;152;0;21;13;187;0;304;17;99;294;216;290;118;0;0;0;2;2;13;0;3;22;0;0;3;15;88;482;528;583;468;520788;193622;144777;0;523166;0;0;90724;10064663727;0;204746;9638;43512;0;
62;0;0;189681;366561;176949;79476;268886;188;293;721;0;734;27;6;0;151;0;47;13;76;0;148;17;80;307;176;291;127;0;2;12;2;1;8;0;2;16;0;0;11;18;101;444;451;526;376;519537;194000;144766;0;522356;0;0;91108;10064620005;0;204590;9638;43668;0;
63;0;0;189681;366559;176948;79475;268859;271;416;794;0;740;35;5;0;168;0;30;15;203;0;285;11;93;343;173;280;125;0;1;7;1;2;7;0;1;20;0;1;7;24;90;363;408;513;317;520699;193807;144754;0;522903;0;0;92468;10064494267;0;204251;9638;44007;0;
64;0;0;189681;366558;176947;79475;268849;378;580;799;0;761;34;5;0;182;0;35;22;259;0;459;10;90;419;190;286;116;2;7;5;1;1;4;0;1;9;0;0;1;18;107;341;367;485;306;519956;193831;144545;0;522522;0;0;96198;10064508295;0;204190;9638;44068;0;
65;0;0;189681;366556;176947;79475;268824;555;852;936;0;766;45;13;0;168;0;59;25;506;0;761;7;80;475;173;330;123;0;0;1;0;1;6;0;2;20;0;0;5;16;124;315;365;402;225;520929;193683;144730;0;522866;0;0;94768;10064557725;0;204242;9638;44016;0;
66;0;0;189680;366553;176946;79475;268799;378;587;860;0;701;39;5;0;187;0;47;23;367;0;456;7;94;461;184;319;137;0;1;2;1;3;4;1;2;17;0;1;8;11;101;319;333;403;185;519586;193817;144685;0;522532;0;0;98898;10064474791;0;203910;9638;44348;0;
67;0;0;189680;366549;176945;79474;268775;385;637;1007;0;767;37;18;0;183;0;53;32;414;0;525;12;67;498;213;332;161;0;0;1;1;5;8;0;3;17;0;1;7;14;83;297;342;369;158;520551;193794;144762;0;522644;0;0;94962;10064484099;0;204047;9638;44211;0;
68;0;0;189680;366547;176944;79474;268760;474;608;1035;0;710;36;15;0;176;0;60;29;479;0;612;8;85;541;244;317;183;1;0;2;0;1;6;0;1;8;0;1;7;11;88;290;287;338;148;519209;193951;144793;0;522150;0;0;102060;10064507717;0;204069;9638;44189;0;
69;0;0;189680;366544;176944;79471;268743;578;901;1074;0;687;31;16;0;174;0;63;57;605;0;920;17;62;532;338;416;216;0;0;0;0;1;11;0;2;5;0;1;12;6;105;293;239;339;143;520455;193780;144697;0;522790;0;0;98938;10064612983;0;204326;9638;43932;0;
70;0;0;189680;366543;176943;79471;268733;383;585;862;0;620;21;12;0;180;0;55;33;356;0;553;11;61;533;315;502;233;1;0;3;0;1;12;0;1;6;0;0;4;12;82;292;242;304;130;519689;193827;144687;0;522499;0;0;102536;10064727631;0;204707;9638;43551;0;
71;0;0;189680;366542;176943;79471;268724;522;753;904;0;579;23;14;0;157;0;70;45;514;0;777;13;75;537;378;527;288;0;0;1;0;3;7;0;0;4;0;1;5;18;91;320;213;293;135;520436;193688;144892;0;522795;0;0;103820;10064795049;0;204889;9638;43369;0;
72;0;0;189680;366541;176943;79470;268713;609;691;739;0;501;26;16;0;139;0;69;64;561;0;663;15;56;512;376;521;310;0;2;4;0;2;5;0;1;7;0;0;4;6;81;305;210;304;131;519749;193821;144700;0;522344;0;0;104044;10064829679;0;205019;9638;43239;0;
73;0;0;189679;366539;176941;79470;268697;396;541;736;0;497;26;10;0;152;0;61;44;408;0;475;16;72;485;383;573;411;0;0;0;0;4;7;1;2;4;0;0;12;17;86;369;184;313;129;520053;193774;144770;0;522660;0;0;104574;10064866071;0;205077;9638;43181;0;
74;0;0;189678;366537;176939;79470;268688;254;412;470;0;455;22;7;0;155;0;61;25;204;0;207;10;62;498;424;588;437;0;0;0;0;3;9;1;2;4;0;0;5;14;77;383;208;333;157;519406;193873;144760;0;521854;0;0;107200;10064906801;0;205135;9638;43123;0;
75;0;0;189678;366534;176938;79470;268680;423;559;590;0;467;20;15;0;136;0;58;50;305;0;521;9;66;495;479;613;482;0;0;7;0;0;8;0;2;3;0;1;5;10;81;463;201;333;144;519810;193777;144729;0;522081;0;0;108348;10064937839;0;205137;9638;43121;0;
76;0;0;189677;366529;176934;79470;268671;318;429;489;0;398;16;13;0;144;0;67;59;223;0;316;7;82;442;474;596;432;0;0;1;0;2;8;1;3;5;0;2;4;10;96;467;219;329;161;519913;193731;144587;0;522132;0;0;113694;10064873709;0;205025;9638;43233;0;
77;0;0;189677;366527;176934;79469;268662;229;328;421;0;436;21;8;0;138;0;63;21;124;0;167;12;86;418;461;583;395;0;0;4;1;3;6;0;0;1;0;2;8;9;74;455;237;343;157;519870;193732;144677;0;522223;0;0;112770;10064803739;0;204772;9638;43487;0;
78;0;0;189677;366527;176934;79469;268658;347;483;505;0;462;20;7;0;151;0;54;41;220;0;380;15;73;404;425;563;408;0;0;0;0;1;8;0;0;1;0;0;3;15;68;497;296;440;193;519960;193694;144582;0;522192;0;0;114576;10064827063;0;204788;9638;43471;0;
79;0;0;189676;366525;176934;79469;268653;224;374;406;0;434;18;6;0;155;0;46;31;122;0;192;14;57;384;449;510;349;0;1;3;0;0;11;1;0;1;0;2;4;7;76;435;324;423;228;519438;193669;144730;0;522102;0;0;115342;10064726711;0;204431;9638;43828;0;
80;0;0;189676;366524;176934;79469;268647;319;399;480;0;419;16;9;0;140;0;63;29;165;0;357;14;77;362;332;447;304;0;2;5;0;1;9;0;1;2;0;0;4;15;57;437;351;446;269;519401;193748;144759;0;521835;0;0;119464;10064711961;0;204334;9638;43925;0;
81;0;0;189676;366524;176934;79469;268641;194;319;401;0;458;20;11;0;131;0;27;22;82;0;163;11;52;341;349;448;285;0;0;1;0;1;10;0;0;3;0;0;3;15;64;488;344;537;299;519078;193728;144689;0;521732;0;0;116766;10064613881;0;204078;9638;44181;0;
82;0;0;189676;366523;176933;79469;268631;264;414;469;0;495;19;8;0;126;0;47;47;115;0;290;9;82;346;325;406;240;0;1;2;0;1;7;0;1;4;0;0;6;9;81;482;402;497;366;519709;193750;144652;0;521820;0;0;121580;10064641793;0;204082;9638;44177;0;
83;0;0;189676;366523;176933;79469;268622;317;540;618;0;545;23;10;0;150;0;64;42;156;0;485;16;66;309;278;341;189;0;0;0;0;3;7;0;0;2;0;0;7;12;76;463;408;554;429;519263;193643;144602;0;521752;0;0;233204;10064595917;0;203966;9638;44293;0;
84;0;0;189676;366523;176933;79469;268616;117;239;501;0;563;19;3;0;129;0;45;7;38;0;53;15;68;338;303;353;167;0;0;0;0;2;15;0;0;3;0;0;3;10;63;493;426;581;392;519527;193695;144640;0;521771;0;0;125978;10064555813;0;203756;9638;44503;0;
85;0;0;189676;366523;176933;79469;268606;255;456;600;0;588;31;6;0;134;0;36;35;146;0;335;17;82;315;249;330;162;1;1;7;1;3;8;0;0;3;0;0;7;8;57;459;428;551;385;519214;193554;144620;0;521682;0;0;126374;10064622621;0;203964;9638;44295;0;
86;0;0;189676;366523;176933;79469;268603;146;298;603;0;596;27;4;0;128;0;36;10;96;0;150;6;66;301;259;339;148;0;2;7;1;1;2;0;0;1;0;0;2;11;64;460;389;550;415;519349;193750;144799;0;521643;0;0;242004;10064624327;0;203938;9638;44321;0;
87;0;0;189676;366523;176933;79469;268595;311;445;600;0;573;23;6;0;142;0;50;26;175;0;361;12;68;359;269;339;163;0;0;6;1;3;3;0;0;3;0;0;5;16;78;398;438;588;373;518485;193563;144629;0;521377;0;0;132204;10064758515;0;204351;9638;43908;0;
