Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
11;0;0;190324;368930;178027;79999;298656;2;14;4;0;7;0;0;0;13;0;0;0;0;0;0;0;3;10;2;10;9;0;0;0;0;0;4;0;0;0;0;0;0;8;6;6;9;13;19;99943;33212;22356;0;101250;19606;0;15586;10073833209;0;235935;13544;8378;0;
12;0;0;190324;368930;178027;79999;298656;5;8;2;0;5;0;0;0;10;0;0;0;0;0;0;1;3;6;5;15;8;0;0;0;0;0;2;0;0;0;0;0;0;3;6;10;5;18;10;79534;27304;18040;0;80347;15988;0;15228;10074259387;0;237449;13544;6866;0;
13;0;0;190324;368930;178027;79999;298656;3;14;3;0;7;0;0;0;13;0;0;0;0;0;0;1;2;5;3;12;11;0;0;0;0;1;3;0;0;0;0;0;0;1;2;3;7;12;10;66435;22106;14781;0;67471;12952;0;27944;10074684785;0;238743;13544;5572;0;
14;0;0;190324;368930;178027;79999;298656;3;7;4;0;4;0;0;0;10;0;0;0;0;0;0;1;3;6;3;10;9;0;0;0;0;0;2;0;0;0;0;0;0;0;1;2;0;3;5;53427;18378;11901;0;53842;10648;0;27324;10074950971;0;239721;13544;4594;0;
15;0;0;190324;368930;178027;79999;298656;3;7;5;0;0;0;0;0;15;0;0;0;0;0;0;4;2;8;4;9;4;0;0;0;2;1;3;0;0;0;0;0;0;1;2;0;1;2;3;44371;15014;9695;0;45129;8613;0;27366;10075225589;0;240600;13544;3715;0;
16;0;0;190324;368930;178027;79999;298656;4;10;4;0;6;0;0;0;12;0;0;0;0;0;0;0;1;8;3;8;7;0;0;0;0;0;5;0;0;0;0;0;0;0;0;7;0;4;9;35929;12462;7893;0;36295;7047;0;27366;10075462009;0;241357;13544;2960;0;
17;0;0;190324;368930;178027;79999;298656;2;10;8;0;7;0;0;0;13;0;0;0;0;0;0;0;5;2;4;7;3;0;0;0;0;1;0;0;0;0;0;0;0;1;3;2;0;6;2;29742;10098;6360;0;30370;5910;0;27452;10075654289;0;241929;13544;2388;0;
18;0;0;190324;368930;178027;79999;298655;4;8;3;0;6;0;0;0;9;0;0;0;0;0;0;0;3;2;3;4;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;6;0;5;10;24084;8412;5146;0;24374;4778;0;27456;10075786159;0;242384;13544;1933;0;
19;0;0;190324;368930;178027;79999;298654;3;8;5;0;6;0;0;0;10;0;0;0;0;0;0;0;5;1;3;9;1;0;0;0;0;0;1;0;0;0;0;0;1;0;2;5;0;5;5;19907;6879;4174;0;20385;3898;0;27366;10075889751;0;242714;13544;1603;0;
20;0;0;190324;368930;178027;79999;298653;6;6;1;0;5;0;0;0;8;0;0;0;0;0;0;1;1;0;2;5;3;0;0;0;0;1;0;0;0;0;0;0;1;0;3;9;1;12;8;16266;5680;3371;0;16486;3314;0;27502;10075985101;0;243022;13544;1295;0;
21;0;0;190324;368930;178027;79999;298651;4;7;11;0;10;0;0;0;12;0;0;0;0;0;0;0;2;4;6;7;1;0;0;0;0;0;2;0;0;0;0;0;2;1;3;6;2;10;9;13317;4638;2689;0;13611;2701;0;27366;10076049847;0;243249;13544;1068;0;
22;0;0;190324;368930;178027;79999;298650;6;6;6;0;8;0;0;0;10;0;0;0;0;0;0;0;2;2;4;4;2;0;0;0;0;1;1;0;0;0;0;0;1;2;1;4;5;13;5;10800;3840;2177;0;11030;2217;0;27432;10076123039;0;243462;13544;855;0;
23;0;0;190324;368930;178027;79999;298649;5;7;7;0;5;0;0;0;14;0;0;0;0;0;0;1;2;3;2;7;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2;6;5;15;7;8885;3154;1749;0;9098;1735;0;27366;10076167547;0;243626;13544;691;0;
24;0;0;190324;368930;178027;79999;298649;2;4;5;0;6;0;0;0;5;0;0;0;0;0;0;0;8;4;6;6;3;0;0;0;0;2;1;0;0;0;0;0;0;1;3;6;2;6;7;7262;2612;1400;0;7398;1458;0;27366;10076200805;0;243725;13543;593;0;
25;0;0;190324;368930;178027;79999;298648;2;9;2;0;4;0;0;0;9;0;0;0;0;0;0;0;5;2;3;6;7;0;0;0;0;1;2;0;0;0;0;0;1;1;2;7;4;7;7;5944;2160;1142;0;6075;1211;0;21908;10076231277;0;243815;13542;504;0;
26;0;0;190324;368930;178027;79999;298648;4;8;10;0;5;0;0;0;17;0;0;0;0;0;0;0;1;2;4;6;2;0;0;0;0;0;1;0;0;0;0;0;0;0;2;8;4;7;2;4040;721;18;0;1206;1458;0;21908;10076342897;0;244170;13542;149;0;
27;0;0;190324;368930;178027;79999;298648;2;8;6;0;7;0;0;0;9;0;0;0;0;0;0;1;0;1;6;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;4;2;4;10;5;1110;629;0;0;117;446;0;27366;10076344231;0;244175;13542;144;0;
28;0;0;190324;368930;178027;79999;298646;1;7;8;0;8;0;0;0;8;0;0;0;0;0;0;0;0;4;1;4;1;0;0;0;0;0;2;0;0;0;0;0;2;0;5;2;1;7;1;1102;630;0;0;93;455;0;27398;10076344857;0;244177;13541;143;0;
29;0;0;190324;368930;178027;79999;298645;0;5;1;0;3;0;0;0;3;0;0;0;0;0;0;0;1;3;4;8;3;0;0;0;0;0;2;0;0;0;0;0;1;1;1;1;4;6;4;1037;627;0;0;79;438;0;21908;10076340125;0;244158;13541;162;0;
30;0;0;190324;368930;178027;79999;298645;0;5;5;0;8;0;0;0;2;0;0;0;0;0;0;0;1;3;2;6;6;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;5;2;1;1065;626;0;0;94;418;0;27272;10076339893;0;244161;13541;159;0;
31;0;0;190324;368930;178027;79999;298645;2;8;6;0;10;0;0;0;6;0;0;0;0;0;0;1;2;5;4;7;2;0;0;0;0;1;3;0;0;0;0;0;0;1;4;1;2;5;1;1036;626;0;0;78;423;0;27398;10076340507;0;244163;13541;157;0;
32;0;0;190324;368929;178027;79998;298644;0;8;8;0;9;0;0;0;7;0;0;0;0;0;0;1;2;6;2;6;5;0;0;0;0;0;3;0;0;0;0;1;1;0;4;4;2;3;4;1057;622;0;0;110;420;0;27398;10076341733;0;244167;13541;153;0;
33;0;0;190324;368929;178027;79998;298644;2;11;5;0;11;0;0;0;7;0;0;0;0;0;0;0;2;1;0;4;3;0;0;0;0;0;1;0;0;0;0;0;0;0;2;3;8;12;2;1031;619;0;0;85;410;0;21906;10076344537;0;244176;13541;144;0;
34;0;0;190324;368929;178027;79998;298644;3;11;4;0;8;0;0;0;10;0;0;0;0;0;0;1;2;3;2;5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;1;10;2;1045;615;0;0;83;457;0;21898;10076344539;0;244176;13541;144;0;
35;0;0;190324;368929;178027;79998;298644;2;7;5;0;8;0;0;0;6;0;0;0;0;0;0;0;0;3;0;2;1;0;0;0;0;0;2;0;0;0;0;0;0;0;2;1;9;2;1;1086;612;0;0;88;477;0;27224;10076342429;0;244169;13541;151;0;
36;0;0;190324;368929;178027;79998;298644;4;11;4;0;10;0;0;0;9;0;0;0;0;0;0;0;0;2;0;7;2;0;0;0;0;0;1;0;0;0;0;0;0;1;2;1;5;3;3;1096;608;0;0;89;534;0;27398;10076344473;0;244176;13541;144;0;
37;0;0;190324;368929;178027;79998;298643;4;7;3;0;5;0;0;0;9;0;0;0;0;0;0;0;1;4;2;6;2;0;0;0;0;0;2;0;0;0;0;0;1;0;3;0;0;4;3;1101;605;0;0;83;494;0;27272;10076342661;0;244170;13541;150;0;
38;0;0;190324;368929;178027;79998;298643;3;6;6;0;6;0;0;0;9;0;0;0;0;0;0;0;1;5;0;5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;3;3;6;6;1096;601;0;0;91;505;0;21908;10076345163;0;244178;13541;142;0;
39;0;0;190324;368929;178027;79998;298642;2;8;4;0;7;0;0;0;7;0;0;0;0;0;0;0;4;3;3;9;3;0;0;0;0;1;2;0;0;0;0;0;1;0;0;2;4;9;3;1059;596;0;0;67;496;0;27366;10076343925;0;244174;13541;146;0;
40;0;0;190324;368929;178027;79998;298642;2;7;7;0;8;0;0;0;8;0;0;0;0;0;0;1;0;2;0;8;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;8;2;1067;591;0;0;75;547;0;27224;10076342963;0;244171;13541;149;0;
41;0;0;190324;368929;178027;79998;298640;3;3;4;0;7;0;0;0;3;0;0;0;0;0;0;0;2;3;5;8;2;0;0;0;0;1;3;0;0;0;0;0;2;0;3;4;2;3;3;1074;587;0;0;117;480;0;27366;10076342017;0;244168;13541;152;0;
42;0;0;190324;368929;178027;79998;298640;2;11;2;0;9;0;0;0;6;0;0;0;0;0;0;0;3;5;2;6;1;0;0;0;0;0;1;0;0;0;0;0;0;1;3;4;2;7;3;1066;585;0;0;91;495;0;27214;10076345767;0;244180;13541;140;0;
43;0;0;190324;368929;178027;79998;298640;1;11;3;0;9;0;0;0;6;0;0;0;0;0;0;0;4;0;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;5;1;8;4;1076;583;0;0;91;520;0;26072;10076346061;0;244181;13541;139;0;
44;0;0;190324;368929;178027;79998;298638;3;4;3;0;6;0;0;0;4;0;0;0;0;0;0;0;4;0;2;7;3;0;0;0;0;1;0;0;0;0;0;0;2;1;0;2;0;2;1;1075;581;0;0;95;493;0;27272;10076347021;0;244184;13541;136;0;
45;0;0;190324;368929;178027;79998;298638;3;14;7;0;14;0;0;0;10;0;0;0;0;0;0;0;2;2;1;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;3;2;1034;574;0;0;94;503;0;27366;10076349765;0;244193;13541;127;0;
46;0;0;190324;368929;178027;79998;298638;3;7;8;0;10;0;0;0;8;0;0;0;0;0;0;0;1;2;3;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;1;1056;571;0;0;89;486;0;27366;10076347043;0;244184;13541;136;0;
47;0;0;190324;368929;178027;79998;298638;4;9;1;0;7;0;0;0;7;0;0;0;0;0;0;0;3;2;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;1;1077;569;0;0;97;518;0;26072;10076343891;0;244174;13541;146;0;
48;0;0;190324;368929;178027;79998;298638;1;12;5;0;12;0;0;0;6;0;0;0;0;0;0;0;1;3;2;4;2;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;1;8;2;1028;567;0;0;87;493;0;27272;10076347341;0;244185;13541;135;0;
49;0;0;190324;368929;178027;79998;298638;4;10;4;0;6;0;0;0;12;0;0;0;0;0;0;1;1;6;1;4;3;0;0;0;0;0;4;0;0;0;0;0;0;0;1;2;3;9;3;1037;561;0;0;95;478;0;27366;10076344499;0;244176;13541;144;0;
50;0;0;190324;368929;178027;79998;298638;6;7;10;0;8;0;0;0;15;0;0;0;0;0;0;0;2;2;4;6;3;0;0;0;0;0;1;0;0;0;0;0;0;0;3;6;0;9;1;1008;561;0;0;86;452;0;21908;10076345747;0;244180;13541;140;0;
51;0;0;190324;368929;178027;79998;298637;1;12;7;0;7;0;0;0;13;0;0;0;0;0;0;1;2;1;3;6;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;8;1;1038;560;0;0;71;524;0;27366;10076345757;0;244180;13541;140;0;
52;0;0;190324;368929;178027;79998;298635;2;4;3;0;3;0;0;0;6;0;0;0;0;0;0;0;6;0;6;6;3;0;0;0;0;0;0;0;0;0;0;0;2;0;2;3;1;2;5;991;559;0;0;68;441;0;27272;10076346413;0;244182;13541;138;0;
53;0;0;190324;368929;178027;79998;298635;1;6;5;0;6;0;0;0;6;0;0;0;0;0;0;0;2;2;2;6;6;0;0;0;0;0;1;0;0;0;0;0;0;0;5;3;2;5;3;1008;559;0;0;104;463;0;27366;10076343607;0;244173;13541;147;0;
54;0;0;190324;368929;178027;79998;298635;1;6;4;0;5;0;0;0;6;0;0;0;0;0;0;1;1;2;2;11;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;4;3;2;1005;557;0;0;86;460;0;26072;10076346391;0;244182;13541;138;0;
55;0;0;190324;368929;178027;79998;298635;1;6;2;0;7;0;0;0;2;0;0;0;0;0;0;0;5;2;1;10;2;0;0;0;0;0;1;0;0;0;0;0;0;0;4;1;3;6;3;939;554;0;0;70;432;0;21894;10076349481;0;244192;13541;128;0;
56;0;0;190324;368929;178027;79998;298635;1;2;6;0;2;0;0;0;7;0;0;0;0;0;0;0;0;2;1;4;4;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;3;8;1;978;551;0;0;89;426;0;27366;10076347885;0;244183;13541;137;0;
57;0;0;190324;368929;178027;79998;298635;1;7;5;0;6;0;0;0;7;0;0;0;0;0;0;0;2;1;6;7;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;3;4;4;995;552;0;0;73;445;0;27272;10076347013;0;244184;13541;136;0;
58;0;0;190324;368929;178027;79998;298634;0;9;4;0;12;0;0;0;1;0;0;0;0;0;0;0;0;1;0;6;3;0;0;0;0;0;1;0;0;0;0;0;1;1;3;3;3;4;2;981;548;0;0;82;434;0;27366;10076346703;0;244183;13541;137;0;
59;0;0;190324;368929;178027;79998;298633;0;6;5;0;7;0;0;0;4;0;0;0;0;0;0;0;3;2;1;3;3;0;0;0;0;1;0;0;0;0;0;0;1;0;4;4;0;4;3;994;545;0;0;93;448;0;27358;10076349189;0;244191;13541;129;0;
60;0;0;190324;368929;178027;79998;298633;2;6;1;0;4;0;0;0;5;0;0;0;0;0;0;0;0;3;1;4;4;0;0;0;0;0;3;0;0;0;0;0;0;0;4;1;6;8;1;979;545;0;0;79;417;0;27366;10076351025;0;244197;13541;123;0;
61;0;0;190324;368929;178027;79998;298633;1;8;5;0;12;0;0;0;2;0;0;0;0;0;0;1;3;2;0;4;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;3;8;2;970;544;0;0;86;431;0;27272;10076353851;0;244206;13541;114;0;
62;0;0;190324;368929;178027;79998;298633;1;8;2;0;8;0;0;0;3;0;0;0;0;0;0;1;0;2;1;3;2;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;4;7;2;967;541;0;0;81;441;0;27366;10076348581;0;244189;13541;131;0;
63;0;0;190324;368929;178027;79998;298633;1;3;9;0;8;0;0;0;5;0;0;0;0;0;0;0;0;1;0;5;4;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;2;6;2;930;541;0;0;70;401;0;27272;10076346101;0;244181;13541;139;0;
64;0;0;190324;368929;178027;79998;298632;2;7;3;0;8;0;0;0;4;0;0;0;0;0;0;0;1;3;1;6;1;0;0;0;0;0;1;0;0;0;0;0;1;1;2;0;1;5;6;951;539;0;0;92;426;0;27360;10076347611;0;244186;13541;134;0;
65;0;0;190324;368929;178027;79998;298632;0;6;8;0;10;0;0;0;4;0;0;0;0;0;0;0;5;2;0;7;2;0;0;0;0;1;2;0;0;0;0;0;0;1;5;4;1;8;4;951;536;0;0;82;392;0;27272;10076352281;0;244201;13541;119;0;
66;0;0;190324;368929;178027;79998;298632;1;5;4;0;6;0;0;0;4;0;0;0;0;0;0;0;2;1;1;6;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3;6;1;929;534;0;0;93;395;0;27366;10076349495;0;244192;13541;128;0;
67;0;0;190324;368929;178027;79998;298632;4;5;3;0;4;0;0;0;8;0;0;0;0;0;0;0;1;1;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;5;6;898;533;0;0;80;371;0;27272;10076347029;0;244184;13541;136;0;
68;0;0;190324;368929;178027;79998;298631;0;8;0;0;5;0;0;0;3;0;0;0;0;0;0;1;2;2;2;4;4;0;0;0;1;0;0;0;0;0;0;0;1;0;2;1;0;11;1;982;531;0;0;92;456;0;27366;10076347595;0;244186;13541;134;0;
69;0;0;190324;368929;178027;79998;298631;1;5;3;0;8;0;0;0;1;0;0;0;0;0;0;0;1;1;2;6;5;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;5;2;948;531;0;0;93;383;0;27366;10076349157;0;244191;13541;129;0;
70;0;0;190324;368929;178027;79998;298630;3;7;2;0;8;0;0;0;4;0;0;0;0;0;0;0;0;2;0;6;5;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;3;908;531;0;0;77;379;0;27366;10076342697;0;244170;13541;150;0;
71;0;0;190324;368929;178027;79998;298630;1;3;3;0;4;0;0;0;3;0;0;0;0;0;0;0;0;1;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;934;528;0;0;89;413;0;27272;10076349523;0;244192;13541;128;0;
72;0;0;190324;368929;178027;79998;298630;2;10;1;0;9;0;0;0;4;0;0;0;0;0;0;0;1;1;1;3;4;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;2;6;1;948;527;0;0;94;398;0;27272;10076354173;0;244207;13541;113;0;
73;0;0;190324;368929;178027;79998;298630;1;5;3;0;6;0;0;0;3;0;0;0;0;0;0;0;1;1;0;3;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;3;3;914;525;0;0;90;390;0;27366;10076350101;0;244194;13541;126;0;
74;0;0;190324;368929;178027;79998;298630;0;11;4;0;8;0;0;0;7;0;0;0;0;0;0;0;1;1;4;4;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;5;0;10;2;927;523;0;0;79;419;0;27272;10076351637;0;244199;13541;121;0;
75;0;0;190324;368929;178027;79998;298630;5;5;3;0;8;0;0;0;5;0;0;0;0;0;0;0;2;0;2;7;1;0;0;0;0;2;0;0;0;0;0;0;0;0;4;2;0;5;1;923;519;0;0;70;395;0;27366;10076350157;0;244194;13541;126;0;
76;0;0;190324;368929;178027;79998;298630;1;8;1;0;7;0;0;0;3;0;0;0;0;0;0;0;3;2;2;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;1;1;5;2;878;517;0;0;84;396;0;27272;10076346749;0;244183;13541;137;0;
77;0;0;190324;368929;178027;79998;298630;0;10;3;0;11;0;0;0;2;0;0;0;0;0;0;0;3;2;2;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;3;3;6;882;515;0;0;74;365;0;27366;10076349755;0;244193;13541;127;0;
78;0;0;190324;368929;178027;79998;298630;1;13;1;0;11;0;0;0;4;0;0;0;0;0;0;0;2;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3;3;885;513;0;0;59;391;0;27264;10076345757;0;244180;13541;140;0;
79;0;0;190324;368929;178027;79998;298630;3;10;5;0;10;0;0;0;8;0;0;0;0;0;0;0;2;1;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;9;3;889;512;0;0;76;387;0;27272;10076351027;0;244197;13541;123;0;
80;0;0;190324;368929;178027;79998;298630;4;5;3;0;6;0;0;0;6;0;0;0;0;0;0;0;2;1;2;4;2;0;0;0;0;1;1;0;0;0;0;0;0;0;1;2;0;7;5;880;511;0;0;76;344;0;27366;10076346377;0;244182;13541;138;0;
81;0;0;190324;368929;178027;79998;298630;3;5;4;0;7;0;0;0;5;0;0;0;0;0;0;1;2;3;2;4;2;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;3;3;876;509;0;0;71;376;0;27366;10076351997;0;244200;13541;120;0;
82;0;0;190324;368929;178027;79998;298630;0;14;3;0;11;0;0;0;6;0;0;0;0;0;0;1;4;2;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;7;1;860;510;0;0;65;360;0;27366;10076350079;0;244194;13541;126;0;
83;0;0;190324;368929;178027;79998;298629;1;9;5;0;12;0;0;0;3;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;3;4;830;506;0;0;65;363;0;27270;10076349501;0;244192;13541;128;0;
84;0;0;190324;368928;178026;79998;298629;1;6;6;0;8;0;0;0;5;0;0;0;0;0;0;0;2;4;0;9;1;0;0;0;0;1;2;0;0;0;0;1;0;0;3;1;4;3;3;868;504;0;0;65;368;0;27366;10076351983;0;244200;13541;120;0;
85;0;0;190324;368928;178026;79998;298629;0;11;1;0;10;0;0;0;2;0;0;0;0;0;0;0;2;0;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;6;3;853;502;0;0;61;367;0;27366;10076352283;0;244201;13541;119;0;
86;0;0;190324;368928;178026;79998;298629;2;3;1;0;2;0;0;0;4;0;0;0;0;0;0;2;3;1;3;7;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;3;6;2;853;502;0;0;75;361;0;27272;10076349813;0;244193;13541;127;0;
87;0;0;190324;368928;178026;79998;298629;1;5;5;0;5;0;0;0;6;0;0;0;0;0;0;1;1;2;2;5;3;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;3;3;0;870;502;0;0;63;365;0;27270;10076352913;0;244203;13541;117;0;
88;0;0;190324;368928;178026;79998;298629;0;4;4;0;5;0;0;0;3;0;0;0;0;0;0;0;3;3;1;6;1;0;0;0;0;0;2;0;0;0;0;0;0;0;5;1;1;5;1;839;497;0;0;80;345;0;27366;10076350701;0;244196;13541;124;0;
89;0;0;190324;368928;178026;79998;298629;2;2;3;0;4;0;0;0;3;0;0;0;0;0;0;0;4;1;1;11;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;1;3;2;825;495;0;0;69;320;0;27366;10076344533;0;244176;13541;144;0;
90;0;0;190324;368928;178026;79998;298629;1;1;3;0;3;0;0;0;2;0;0;0;0;0;0;0;1;4;0;4;4;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;6;2;834;493;0;0;73;352;0;27366;10076354163;0;244207;13541;113;0;
